decl,diaObjectId,rPSFluxChi2,rPSFluxErrMean,rPSFluxLinearSlope,rPSFluxMAD,rPSFluxMax,rPSFluxMean,rPSFluxMeanErr,rPSFluxMin,rPSFluxNData,rPSFluxSigma,rPSFluxStetsonJ
-44.5888872,1252554850269397155,94.7085386,327.5852942,-5.9305834,825.3071356,2284.9991852,721.0454415,130.8456822,-1741.4904398,6.0,1429.5563659,3.2453188
-44.5695063,1252554850269397154,407.5737988,683.00908,-5.1620498,2117.3311464,3772.1029024,-2790.8080852,151.6786465,-9065.2004884,20.0,3180.2390237,3.6078064
-44.5837592,1252554850269397153,82.5838031,389.1730328,10.6100767,818.5462833,1955.8427461,828.1711323,145.8137863,-2254.523658,7.0,1483.9328002,2.3156929
-44.581281,1252554850269397152,14.7167415,263.0054132,2.8552343,713.4714708,97.8229947,-629.7108047,185.9458153,-1329.1199469,2.0,1009.0010303,3.0755061
-44.522523,1252546054176374832,1018.3164985,536.8450093,-73.1830485,12113.7119556,190116.8935198,178075.4152288,379.6016848,165889.4696085,2.0,17131.3757383,31.2823111
-44.6448804,1252554850269397794,4013355.5236446,1164.9493588,-7543.7044604,203794.5078604,2036437.7365928,263679.9692466,317.2381804,1188.0022406,4.0,917514.9641957,1082.5081248
-44.5715441,1252554850269398078,13557.8669392,502.6686354,250.9143344,41535.7508296,162566.5657843,114028.5027384,351.6134257,79495.0641251,2.0,58740.4221466,107.2046439
-44.5450165,1252554850269398095,568303.5809833,504.3110281,-1442.2838918,75851.9791364,620153.892429,-8436.8342044,196.2131682,-73866.8697702,4.0,325448.8627283,311.5570914
-44.5426348,1252554850269398081,6.1826512,167.8743132,0.0880459,70.812286,-876.5807451,-1222.8895614,58.4414126,-1373.6892625,8.0,152.7786674,-0.4893202
-44.5839618,1252554850269398083,21.7592033,276.2098611,2.7467168,141.05281,-120.2120374,-1183.3204107,137.6509212,-1724.0529399,4.0,735.4789505,0.858743
-44.6177038,1252554850269397796,189.832842,673.1220849,11.8422069,2846.0010468,6869.6858922,2299.7528686,291.896691,-4851.8581869,5.0,4915.7265927,5.6154397
-44.62736,1252554850269397787,48100.5959908,499.294598,2632.5413079,49219.6607442,211194.4098177,119258.5765711,240.3971419,63203.8141666,4.0,64948.8844371,109.027227
-44.6273683,1252554850269398104,833640.6048783,702.684754,-3303.0968832,43695.611375,646013.6753048,75221.3750761,248.2225993,-18350.9498834,3.0,371600.0731886,569.893188
-44.6186714,1252554850269397824,277.5838944,530.3362813,-3.0125496,1246.9633728,2397.9515366,-3067.4789921,115.1671486,-5888.5372881,21.0,1967.3223225,2.4353668
-44.6448048,1252554850269397825,917936.170817,969.7186762,-865.0048518,342659.6769092,1332006.078623,624872.7074723,346.2963589,265344.294365,7.0,380681.8027989,337.5336126
-44.5715113,1252554850269398072,309538.8250954,490.3814639,-311.6020495,25318.5262663,420632.1562655,83204.0054657,159.9052949,18115.8979496,8.0,139428.7787074,147.2453385
-44.6276647,1252554850269398073,1846025.5477333,825.7374909,-2030.2600647,309064.4151011,1393036.9092332,239457.4914694,266.5560122,16910.0980194,5.0,509981.1412611,580.2959604
-44.5142955,1252554850269397818,0.6129137,215.9368581,-0.9056977,119.5613725,1289.5343507,1165.4001564,152.6066146,1050.4116057,2.0,169.0853146,-0.6216096
-44.5152543,1252554850269397817,0.1635119,216.5209533,-0.2044909,57.4172053,1313.7003336,1251.7178952,124.9607501,1189.9370065,3.0,61.9353217,-0.9577903
-44.5837528,1252554850269397813,74.125563,461.5702004,9.5827582,2822.7982388,2125.8631739,-162.4382023,321.9343864,-3519.7333037,2.0,3992.0395531,7.3029069
-44.5721009,1252554850269397812,5422.6816788,625.9638859,-138.722172,24935.6743812,266211.7807523,228964.1333249,360.6734834,200776.4063199,3.0,33024.7427146,41.6911464
-44.5696374,1252554850269397811,55.4559098,474.7869719,7.0310486,1062.1367443,2862.606679,942.2551327,268.1597087,-2110.8407843,3.0,2619.2131667,3.6403805
-44.6049874,1252554850269398154,6.9888353,289.1593809,4.2475927,278.2667948,-1149.9225384,-1568.3670937,160.4717162,-2103.2277431,3.0,490.2210517,1.031131
-44.6178406,1252554850269397742,24498.3360863,966.4001268,-39.1393042,5121.7259258,30243.2561622,-837.1259357,240.0638212,-120640.0631417,16.0,33895.9330489,16.220346
-44.6500047,1252554850269397745,3055890.4822313,1229.2443555,-806.5174993,51272.6964998,542426.762607,213564.6224463,207.6246143,-440377.6485182,32.0,286828.1187269,189.2180094
-44.6233246,1252554850269397741,996.227078,321.6566446,-132.3701794,7139.018242,-19909.7139679,-26468.4639381,184.7644242,-34421.9924633,3.0,7256.454315,17.9411805
-44.6448021,1252554850269397725,3732.8472468,355.1506771,-1565509.4001567,15343.5585504,-10221.7815828,-25755.4744073,251.1149904,-40908.8986835,2.0,21699.068597,60.2040988
-44.6050035,1252554850269397735,124.5844768,313.8601541,5.9750553,152.4329524,2397.9306403,-573.0763288,156.5073952,-1779.3552207,4.0,2007.0002543,3.0398944
-44.6276975,1252554850269397731,799318.366286,1006.743364,2285.8066727,77702.9683667,1269978.4330267,649817.2099961,519.8931324,277852.1701526,3.0,551743.0311167,586.2673074
-44.5944156,1252554850269397730,462592.9357123,1101.7123753,-180.3983069,5467.2752814,70520.6982136,-7322.4831515,201.8027121,-392534.048218,29.0,110444.2808888,47.7838569
-44.6178854,1252554850269397728,227.3850755,875.0176287,-278.2431344,2890.2603803,12640.0235162,4219.3401472,345.5258697,-5955.5858667,6.0,6285.9732637,5.1480384
-44.6062348,1252554850269397764,42.4352937,328.4339104,-5.8413567,629.2733281,1076.0040348,17.6313426,132.3852896,-1632.4692755,6.0,984.510123,1.8133797
-44.6274871,1252554850269397760,196460.9042033,622.3840154,-75.9807019,106552.9043031,417491.7148203,212883.6536182,226.8479472,118798.1573394,7.0,118647.7940049,156.7459913
-44.6467526,1252554850269397758,107.9693565,249.257708,-1.9557688,477.9645953,1769.9995547,18.9001783,115.9168628,-959.6254256,4.0,1267.8284099,3.8970544
-44.6287613,1252554850269397754,15.9523728,245.3588977,-14.3174245,573.6711425,-1038.4582534,-1505.5842031,135.4774643,-2356.3630534,3.0,660.7893485,1.8895026
-44.5203241,1252554850269398136,66.1554768,245.9712676,-411.1936043,1415.2290817,1668.7989519,173.3896791,173.7183588,-1161.6592116,2.0,2001.4361613,7.2970708
-44.6485872,1252554850269398140,1888.5614964,329.9546935,-656.8959995,10162.7082714,-56977.173131,-68517.5604586,231.6947708,-77302.5896738,2.0,14372.2398678,40.2599287
-44.6176584,1252554850269397750,245.2745982,283.0574751,0.4420821,652.8815735,2313.310197,-392.3401605,95.5776073,-2383.0242676,8.0,1646.9197913,4.2383103
-44.6392753,1252554850269397753,188.9448802,236.6170208,0.1666956,1399.337705,1918.412056,-63.1222346,102.9908023,-1979.756025,5.0,1571.6802318,5.9668602
-44.6505663,1252554850269397933,112.650086,202.388879,14.0567439,972.8755157,939.5821051,-42.1342204,98.6370569,-1516.8985575,4.0,1265.4500277,5.1902101
-44.5201895,1252554850269397931,93.4351329,323.5313576,16.3174778,457.3626007,1282.9017486,-351.8651789,177.1147118,-2374.7687966,3.0,1992.891756,5.3575237
-44.5719658,1252554850269398019,569.6811041,317.3775811,129756.7990536,4814.8608394,-13428.7409068,-18503.1602633,182.5791191,-24086.9103325,3.0,5337.3482124,13.4786031
-44.6447447,1252554850269397927,784896.3863553,819.3299864,-1356.336314,244677.0368219,803628.4611904,334885.4233997,285.1240604,105123.3269576,7.0,288374.4932115,327.9437387
-44.6234801,1252554850269397925,969.2160602,409.6607686,-46.4124609,9025.9364219,82954.2105948,73181.4769207,288.9284597,64902.3377511,2.0,12764.6017009,29.387521
-44.6445847,1252554850269397986,7674.310404,392.9560245,-137.237048,24566.6838114,-46288.2117748,-77430.2878122,270.1999541,-95421.5793976,2.0,34742.5374286,77.2981527
-44.6233967,1252554850269397985,454.1888482,317.0885931,2.7651804,2210.0625437,-20684.7103671,-25405.8628694,156.1967192,-29334.1738912,4.0,3590.8223885,9.3891022
-44.5624592,1252554850269397983,125.5035345,391.6820636,-11.8303381,230.6343311,2337.5604893,794.9918746,195.4591586,-2905.4287632,4.0,2509.1746947,3.1000769
-44.5579496,1252554850269397948,6.9152893,265.0848696,-11.5334726,495.9491945,1258.5574969,871.4281133,183.999928,266.6591079,2.0,701.3780771,1.6836011
-44.5653717,1252554850269397946,126.3481946,299.7184148,-6.0890614,1044.0857301,2080.90675,387.4798766,132.764251,-2040.4689486,5.0,1598.4309102,4.2299659
-44.6233865,1252554850269397963,126757.9823412,478.7812007,-974.6776909,127255.2551136,271911.2557697,67347.2129825,283.909143,17400.7455425,2.0,179966.1076649,280.3075914
-44.6483922,1252554850269397910,46140.8508767,536.4574674,200.9713124,26589.8395358,223545.4585512,111402.0311043,264.1455057,58203.4329433,4.0,70836.6628744,91.9565137
-44.5499483,1252554850269398040,24.5653644,324.5023918,12.3093508,1195.7208084,-976.7393838,-1470.0226655,195.2328127,-3368.1810007,2.0,1691.0045841,3.3533921
-44.6026007,1252554850269398034,0.3461075,814.9032873,-8.7034187,339.0654623,7825.6220252,7472.9909287,575.8775563,7147.4911006,2.0,479.5109753,-0.808569
-44.4828345,1252554850269398059,115646.2537877,868.320098,7606.0257574,208925.9131452,51622.4597294,-171795.4728652,612.8853164,-366229.3665609,2.0,295465.8599011,328.350827
-44.5717414,1252554850269398051,20208.9663628,745.5440712,-37572.7184624,75130.5205124,441338.0547349,355620.845177,523.2260197,291077.01371,2.0,106250.6010568,132.5836942
-44.632528,1252554850269398029,49.018085,318.1905622,0.2032835,645.8941033,3293.3644759,1749.4611141,138.8473993,-85.3999746,5.0,1236.5400286,2.2208533
-44.6449961,1252554850269397908,26802.6638809,560.8112024,-583.6009776,31954.495432,181155.8214929,122082.8486778,320.5874016,61208.0332122,3.0,62117.3369226,93.4952642
-44.6483849,1252554850269397869,354168.6827304,736.383201,-503.2776518,165185.4447967,763065.1245554,226328.0475737,375.1938267,86157.1110696,3.0,352928.3867869,338.5603685
-44.6236072,1252554850269397874,3309.2512804,414.5836939,-79.6729058,16883.7753514,95749.1299184,77235.8040363,292.1274862,61981.5792156,2.0,23877.264086,54.4190458
-44.5792078,1252554850269397873,2.1358158,342.3127806,1.2510667,302.082508,-1447.9040859,-1733.6904121,193.2064186,-2131.1318211,3.0,342.3754431,0.1804948
-44.5714448,1252554850269397872,27237.5247026,499.1379462,-184.8692226,32673.9833731,167188.9444618,111169.166252,284.5254398,57531.3090762,3.0,56301.0788307,95.0962889
-44.5284179,1252554850269397865,1.1664418,491.7754601,-1.7805377,375.5656606,-2444.9208979,-2823.0225456,347.7318169,-3196.052219,2.0,531.1300507,0.4076034
-44.6258399,1252554850269398030,24.0976517,272.7867564,-6.7573627,664.0488922,1991.0717671,627.2641441,151.172245,-9.767666,3.0,1019.0950494,2.3729516
-44.4861406,1252554850269397551,9.0597752,420.1860156,3.86931,622.7569133,-2012.0795782,-2763.3589168,242.1634786,-3773.2816211,3.0,893.0953777,1.2185305
-44.6486858,1252554850269398311,130903.2833254,802.1032183,-1604.1616923,209417.2812935,647547.0588157,356239.8478055,532.7236998,228712.4962288,2.0,296160.7594005,306.2632429
-44.4766511,1252554850269397535,16776.2378884,319.8064231,-8505.8369866,29290.0963276,8093.99921,-21051.234304,226.1352161,-50486.1934452,2.0,41422.4514698,128.6954309
-44.4715672,1252554850269397578,47.3165601,181.4837146,253.9428471,889.084,993.9070469,-105.8238898,125.5715983,-784.2609531,2.0,1257.3546509,5.580611
-44.550543,1252554850269398288,0.135832,251.6180406,2798.9488394,65.6171587,1616.6373324,1555.8084108,177.5648677,1485.4030149,2.0,92.7966758,-0.9295884
-44.5139924,1252554850269397590,0.3016036,211.4721137,0.3015803,82.2805645,1383.7324392,1291.2410135,148.665041,1219.1713102,2.0,116.3622902,-0.835279
-44.4769156,1252554850269398296,110468.5673225,543.8101132,-3322.5789721,70467.9358993,292557.4960575,131532.0154009,265.298254,40352.0395553,4.0,108679.7529981,163.2650418
-44.5377328,1252537258083352883,65.7778397,205.0282147,3.9837621,1181.5652743,1401.299321,-12.0198292,142.8561715,-961.8312275,2.0,1670.9856357,6.8198937
-44.6487744,1252554850269398292,139697.7479358,849.6923587,-7865.8708852,227960.1512653,668739.9979205,363550.0651822,573.8399521,212819.6953899,2.0,322384.3376,322.525271
-44.6118429,1252554850269398352,58.5296398,200.989414,-241.9050587,1090.4343444,1039.8788061,114.4198197,140.8910491,-1140.9898826,2.0,1542.1070387,6.5229126
-44.6237083,1252554850269398362,0.2855919,240.8725146,-0.9509738,94.240513,-758.4622344,-899.8737902,152.6648902,-946.9432605,2.0,133.2762117,-0.8397852
-44.5334465,1252554850269397458,125.7224099,237.3366056,1.7418868,1188.9099162,1864.4105022,-109.5754933,114.5740269,-1232.4613799,4.0,1578.8284682,5.3412221
-44.5182569,1252554850269397471,282731.1140985,513.4119515,19.7609235,137517.9230669,369650.7017295,128572.4111353,222.2550437,55473.4383476,4.0,164419.2065227,253.3002297
-44.5376826,1252537258083352648,4.2777328,263.7756352,0.5221912,389.0242061,1910.8310599,1422.1951911,181.8211991,1132.7826476,2.0,550.1633084,1.1614417
-44.5267005,1252554850269397507,1041390.9517343,778.9800623,-785.6042806,160363.2774548,761272.4604684,156182.846401,227.8068151,-118186.3475739,10.0,269405.1951954,286.2748824
-44.5184526,1252554850269397515,13827.9751849,435.4601298,-171.7614063,36399.8933838,141741.3176709,97928.4002358,303.0556933,68941.5309032,2.0,51477.2228923,106.6763
-44.5548576,1252554850269397500,3.0949333,259.5121165,-7.5733102,325.6588201,1157.9637139,917.2829925,178.6997726,506.6460736,2.0,460.5511201,0.8997266
-44.5072334,1252554850269397499,3.0448787,630.6086212,4.8892901,782.8346314,-2864.8093528,-3476.5729007,437.7836406,-4430.4786155,2.0,1107.0953528,0.9733643
-44.5838015,1252554850269397491,27.543504,317.4021514,-383.283519,1325.4783475,-838.1438876,-1083.3051228,146.3341389,-3489.1005825,2.0,1874.5094556,3.3443579
-44.5451897,1252554850269397505,621566.575884,576.8377375,118.4682916,35285.8722074,795158.900634,32495.8040125,249.1393732,-34576.2900573,3.0,469193.5100234,363.6493396
-44.6119187,1252554850269398220,34.0047313,839.4272627,-33.1050797,3461.3401895,-3946.3550023,-7445.6822169,593.5378996,-10869.0353813,2.0,4895.07424,5.1354705
-44.6483799,1252554850269398205,1206949.6845366,727.1984506,-2773.9804128,416284.5488278,914567.1374431,82117.7829755,254.4449811,-51761.7569929,4.0,496437.0559326,517.9451188
-44.5417013,1252554850269397685,4.2855089,696.3012176,9.8411949,1019.518988,3569.2927475,2596.055584,491.9785443,1530.2547715,2.0,1441.8175799,1.7224647
-44.6449127,1252554850269398238,1728688.9864316,837.5692665,-9848.5705612,199597.2419988,2000678.3748074,65911.1128159,312.1652129,-74077.166424,3.0,1144600.9684649,713.2419555
-44.5359829,1252554850269397674,96.7488223,272.335976,5.6733298,200.0431102,2127.564934,-62.7771728,115.7088634,-680.9198629,3.0,1566.927574,6.0237595
-44.509298,1252554850269397671,2490240.7834839,1120.8925376,1233.9144682,608634.1475372,1913831.2021278,349025.269473,423.8734639,-217288.9618732,5.0,838089.4814549,673.5529162
-44.6179614,1252554850269398235,0.5694164,971.1841118,260.973533,518.3652043,10627.1691913,10134.5721197,686.0939401,9590.4387827,2.0,733.0791022,-0.6555301
-44.5072086,1252554850269397712,51.2814627,802.2928953,-6.5109941,1079.1507202,714.9120531,-1615.6349847,325.5306498,-5607.6291748,6.0,2551.0574573,1.9392054
-44.5452989,1252554850269397710,616548.6267807,896.1117468,-653.7386806,48425.338004,1406773.8769816,489758.8080846,468.1617971,320166.6670711,3.0,613851.4805643,364.5041912
-44.6418413,1252554850269397724,414.050699,673.5103647,2.0318174,1322.060421,11204.0513585,2627.9890459,149.7018314,-694.6360049,20.0,2984.7033929,2.5369781
-44.5717168,1252554850269398180,371072.8853157,558.1034449,-2442.1118186,143022.0760799,522620.8714597,65342.568719,253.1186721,-17365.3006477,3.0,279768.02112,377.3080071
-44.5016662,1252554850269397691,103.2765316,389.5300444,-12.9705378,672.0228743,2138.120571,-305.199316,219.8534423,-2681.7184024,3.0,2610.4546496,5.4469571
-44.6225427,1252554850269398202,1.3479815,344.213336,6.7169506,291.5191575,-541.7871881,-972.1267498,220.7910291,-1124.825503,2.0,412.2703462,0.1946206
-44.5417343,1252554850269397709,40.3192634,508.346455,2.4446467,925.2817683,1818.4337547,-1420.2080304,230.4376988,-3096.5757661,4.0,2056.941597,2.0137138
-44.5548793,1252554850269397619,77.9205909,230.7360059,36.4848927,1440.2399699,1483.674413,61.3151452,163.1455635,-1396.8055269,2.0,2036.8068985,8.1590995
-44.6224747,1252554850269397628,47.8227097,454.7091976,0.1087085,313.4986939,1195.4408978,-603.8515924,150.7830925,-2090.2178155,9.0,1042.4960541,0.9962774
-44.5190275,1252554850269397605,304167.5268102,455.4999695,-69.1348844,83860.3222403,347379.3096641,105119.5592741,147.4684808,37234.9784013,8.0,104957.1226988,173.9371011
-44.5225976,1252554850269397652,78.251598,452.5964927,5.4958909,1792.0036355,3264.8688334,327.0529448,253.5265118,-1927.703683,3.0,2637.4847576,4.9303041
-44.55786,1252554850269397651,54.4185408,306.6849391,4.1619823,654.8602036,1293.3095634,292.1617354,171.2864722,-1658.2911597,3.0,1550.0433182,3.9891822
-44.5071379,1252554850269397648,9.2022058,758.4496309,4.5241741,1628.4245439,-1869.742609,-3639.471745,534.7864928,-5126.5916968,2.0,2302.9400753,2.1830608
-44.6237819,1252554850269397630,11532.9135862,432.6054634,-111.7929881,33042.3229652,118724.2243982,78618.9274899,300.5698961,52639.5784677,2.0,46728.9012697,96.9695401
-44.5840055,1252554850269398252,2.0079296,309.0931079,-1.7900239,245.1011295,194.315597,-174.1361815,177.1384528,-449.0273157,3.0,324.6950325,0.064361
-44.627386,1252554850269398247,1.3699382,181.1136307,-148.8826844,149.8953842,-1043.0482642,-1193.7668152,128.0652281,-1342.8390326,2.0,211.9840853,0.6081035
-44.5223166,1252546054176375427,151183.0240625,618.5955765,130.3821032,18406.6886154,444914.6007661,226541.2133605,243.6260343,169562.5505448,6.0,122291.5965425,119.0115807
-44.4808589,1252546054176375420,0.1349074,414.4977098,-238697.7760324,107.6528322,-2556.880511,-2664.8652088,293.0930969,-2772.1861754,2.0,152.2440953,-0.9301035
-44.4794163,1252546054176375394,69.772072,260.5130345,-1.2259132,1041.9994772,1990.2449512,-895.3162808,117.6336695,-1904.1674623,3.0,2016.1212975,4.3205954
-44.5562431,1252546054176375385,54.6394333,369.4865882,9.4977077,1932.6588682,1736.7635718,-48.0398275,260.691851,-2128.5541646,2.0,2733.1923828,6.5020309
-44.5853871,1252546054176376157,3.2315438,542.3711396,31328.6723241,689.4657561,-5417.0311627,-6121.613864,383.4451612,-6795.962675,2.0,975.0518231,1.4877382
-44.5843095,1252546054176376146,80.065955,360.9159008,-6.9852482,236.2544972,2398.4782915,395.0629812,195.9960467,-1229.9975293,3.0,2030.1403268,4.6433756
-44.6009321,1252546054176375459,331312.6280682,656.8167387,-34.3787336,59927.253432,774435.9218124,249602.1108566,251.9601268,159187.8785078,6.0,231461.3914811,178.6516561
-44.649304,1252546054176376032,3.3956249,491.8790205,39.0881083,500.9290956,4358.0662678,3698.186506,283.8665004,3091.4857371,3.0,637.884305,0.4765594
-44.6493683,1252546054176375460,647.391039,504.6322565,0.0824256,1433.8443248,10205.907651,2597.7226984,111.9293413,-2334.6400243,20.0,2759.8440925,3.67196
-44.6277135,1252546054176376028,0.2189629,276.1635612,0.7379391,93.0551943,-2665.3188026,-2723.8221509,184.6470492,-2851.4291912,2.0,131.5999178,-0.8822693
-44.6479014,1252546054176375461,6037544.5248011,1253.9366247,-1443.7499168,394383.2784012,1356276.6446376,591354.4669133,203.9003905,-240001.9823291,31.0,467969.1684125,377.717937
-44.4864693,1252546054176376025,0.3700664,228.8124277,-3.659142,98.6609387,2621.1550359,2508.8822736,160.6320679,2423.8331585,2.0,139.5276375,-0.7926997
-44.4972993,1252546054176376024,42.4068853,607.180737,-97.0921787,2812.0504779,3310.7462348,1097.1934201,421.9284873,-2313.354721,2.0,3976.839924,5.300116
-44.6140328,1252546054176376012,48.2788402,246.0409138,-9.6082895,1254.6828971,1541.815891,-360.3914651,154.6683782,-967.5499032,2.0,1774.3895695,5.0746556
-44.5909046,1252546054176375463,244.7763135,578.5473582,6.0250219,1353.4517199,4623.0861727,1989.1770898,134.835086,-2686.2586515,18.0,2064.0031104,2.6802558
-44.5966283,1252546054176376011,66.0868881,330.4923394,-70.4905158,1902.2943134,1799.656081,-297.8010332,232.7675221,-2004.9325459,2.0,2690.2504177,7.1333742
-44.6566503,1252546054176375465,2459.908192,686.1948515,12.4483091,7007.2628234,3483.7437482,-9658.5306607,144.3828908,-20433.0223075,22.0,7275.1201255,9.1365069
-44.627695,1252546054176375466,2905.0777957,318.4314999,-2.7924598,1203.7673433,6438.6303132,2345.8726357,63.7314193,-3934.1719155,24.0,3174.2373767,7.3813245
-44.5564188,1252546054176376008,0.3101021,375.6597789,5.4818951,147.9360933,2369.2176995,2217.1614569,265.5542898,2073.3455128,2.0,209.2132296,-0.8305777
-44.6221557,1252546054176375467,6663594.6104101,1604.335458,-127.1327568,260365.2404088,2357906.7559729,1093554.512587,349.7099734,118887.2914735,16.0,851502.2465383,626.0265319
-44.6273943,1252546054176375468,12344602.7860348,1281.38094,-1607.9085844,537655.8244423,2392446.9553214,521205.8384011,193.6998163,8485.7965062,28.0,949741.2968237,573.1461869
-44.570809,1252546054176376007,4626.9747129,917.0348784,-1635.2564927,44129.5304644,642879.136693,596007.649265,647.5015127,554620.0757642,2.0,62408.5804839,65.4871942
-44.5590849,1252546054176376020,0.0068819,346.9438697,0.702865,20.3520979,-2076.2870924,-2096.3535781,245.3082436,-2116.9912883,2.0,28.7822129,-0.9965531
-44.49785,1252546054176376017,6.3857009,283.9220437,-3.0050051,305.9699444,1999.4653668,1455.8439106,155.6509879,1092.3718313,3.0,461.4805631,0.9920668
-44.570325,1252546054176375462,273311.9512427,676.1386974,184.478911,44817.5264027,709474.1046645,282883.7589487,264.9915092,156038.2090772,6.0,194648.7084243,159.8771764
-44.6404716,1252546054176376015,61.7771036,320.6388261,-11.7624255,1806.7001929,2316.9205517,-76.7552333,217.3951162,-1296.4798341,2.0,2555.059916,6.2463665
-44.5561647,1252546054176375432,92.4935428,385.2645822,-8.1497635,1050.9597,1278.95931,-182.8734643,196.7819077,-3141.1692864,3.0,2309.1611808,6.1825408
-44.5110454,1252546054176375433,12.9951142,187.9171341,1.4096448,480.8173821,-102.2584047,-500.0087445,131.3742589,-1063.8931689,2.0,679.9784628,2.6425087
-44.4905715,1252546054176375383,94931.4738294,822.2307203,6549.0225803,179894.6984785,54671.7042083,-158084.3164437,574.0421504,-305117.6927488,2.0,254409.5223874,282.8146045
-44.6005862,1252546054176376061,88810.0686306,409.3042649,2004.0816255,40836.3257934,143644.1453051,-2520.7624606,216.6213445,-45797.0063295,3.0,99698.6707537,162.7875509
-44.5410996,1252546054176375311,4.496822,273.3208654,-0.9007951,119.9919342,-1084.2871924,-1469.1382756,134.2589699,-1777.2336906,4.0,312.2377773,-0.0507764
-44.6089419,1252546054176376295,60620.9693044,547.5314772,-46250.7393358,6561.2521813,296608.2412868,152545.1821523,307.2318731,109592.1782797,3.0,106130.4202409,116.504737
-44.540964,1252546054176375302,2.6516477,252.2288384,0.7500041,290.5714126,-1302.2870929,-1574.5758923,178.0875721,-1883.4299182,2.0,410.9300326,1.2627284
-44.585582,1252546054176375303,403.6089618,650.4486158,12.1013412,4976.5339815,6213.9144293,-2314.7481472,278.3129476,-8291.4364375,5.0,5885.5353073,8.5863438
-44.4847982,1252546054176376275,20.4427828,294.6877174,-9.1897145,951.8232278,458.7901097,-761.0789563,201.9965584,-1444.856346,2.0,1346.0813178,3.3570196
-44.5227906,1252546054176376267,24149.0924344,623.7222561,-34554.1037782,68914.2726491,307680.918559,224447.794202,433.7862693,169852.3732609,2.0,97459.4990214,140.8969477
-44.6015914,1252546054176376339,68.4719702,348.515077,19.8923611,2040.4051555,2308.5425171,407.4259753,246.006,-1772.267794,2.0,2885.5686437,7.3940745
-44.5070294,1252546054176376338,0.6080676,436.5748123,-2.393118,240.7258769,-2217.2858759,-2459.8523572,308.6982423,-2698.7376297,2.0,340.4377999,-0.6260238
-44.5907149,1252546054176376335,48.0147558,340.9424592,16.2976372,1671.5655129,1756.0895821,-33.23973,240.6332152,-1587.0414437,2.0,2363.9506187,6.0668839
-44.5814911,1252546054176376349,1378.71494,741.1346616,41803576.6926329,19459.5166384,-290879.1279141,-310636.0397684,524.0154407,-329798.1611909,2.0,27519.9123472,36.3215128
-44.5702615,1252546054176376326,1095.6800799,645.9314053,2900459.6169051,15124.4416327,272090.5598678,256130.0889027,456.2185659,241841.6766024,2.0,21389.1904803,31.6916382
-44.644135,1252546054176376325,10.6969867,294.0342686,-4.0150327,176.4355412,2240.1436334,1604.6052846,161.2658981,1092.7032289,3.0,617.8726172,1.1153864
-44.4792962,1252546054176375300,2.6304853,350.8650024,0.484473,124.3094701,-2174.2613951,-2488.5701267,173.0175784,-2877.395013,4.0,298.6024924,-0.2624899
-44.4947813,1252546054176376332,52.0691615,260.4148144,-9.7710431,1368.5122252,1631.8685222,-372.6435788,167.9273849,-1105.1559281,2.0,1935.3685491,5.3904504
-44.5964105,1252546054176376327,0.0051172,331.8908548,0.1199827,16.8090538,1934.7754653,1919.6504505,233.7957735,1901.1573576,2.0,23.7715919,-0.9974381
-44.5228584,1252546054176375295,53.1273273,494.3744146,10.2415602,2554.1445176,2651.0668434,-256.2535634,347.0518714,-2457.2221918,2.0,3612.105817,6.2179959
-44.5319966,1252546054176375367,0.0735696,281.8164522,-0.2014027,54.453408,1764.1342061,1722.8048957,194.8412305,1655.2273901,2.0,77.0087481,-0.9624646
-44.5350754,1252546054176375379,3.3654563,599.3449529,172.573425,269.4859493,3612.9483067,2858.4631987,329.6769493,2262.4754209,3.0,714.7181786,0.4151824
-44.5791652,1252546054176375378,1.4351106,340.8292701,-54.0536079,296.3621486,-1566.7289747,-1732.73932,222.1740378,-2159.4532719,2.0,419.1193699,0.2399748
-44.4947853,1252546054176375334,8.8283556,384.8877787,8.1043572,815.2758041,1658.5670751,1049.1084115,265.500202,28.0154668,2.0,1152.9740993,1.971239
-44.6356038,1252546054176376266,1.4000503,385.8094682,2.5510286,323.0097873,-1883.1605679,-2182.7491563,272.2696183,-2529.1801425,2.0,456.8048219,0.6106826
-44.6138143,1252546054176375591,222.7011599,277.4592058,1.7089525,729.2501375,2046.5483025,-365.7405046,99.6569517,-2099.0368599,7.0,1608.644183,4.8513911
-44.6305596,1252546054176375587,135.4891265,274.0289706,-38.1657779,1492.245875,2327.0318721,594.6392234,135.059178,-1650.3551163,4.0,1825.5659026,5.7374381
-44.6444384,1252546054176375747,37.5982053,265.2615309,12.8500951,223.4953757,578.4889171,-906.7194943,128.8251931,-1589.7612703,4.0,988.9114823,1.663132
-44.6559595,1252546054176375746,16.936897,222.4691215,-7.6376563,139.93542,1459.200039,870.0065046,97.1286367,216.1883496,5.0,448.9316101,0.6386185
-44.6493557,1252546054176375833,90.6990999,301.8181219,-7.4307446,211.1375258,1987.9838483,181.3272386,161.7121052,-1226.0008528,3.0,1797.7471027,5.0409082
-44.543562,1252546054176375830,0.4448239,319.4268926,-1.2090086,150.6517827,-1621.3168676,-1775.1179741,225.8319014,-1922.6204329,2.0,213.0537942,-0.7450585
-44.5878803,1252546054176375793,2362.3634448,818.2742109,-655555.1089799,28122.987158,-195242.8260508,-223613.9261615,578.5903544,-251488.8003668,2.0,39771.9098533,47.8686795
